leagues,outcomes,edge_min,sel_n,sel_roi,hld_n,hld_roi,hld_win,hld_per_season
D1+N1+P1+SC0,away,0.05,1727,-0.0021431943115528523,940,0.02471169863714732,0.42659574468085104,134.28571428571428
E1+G1+SP1,draw+away,0.15,459,-0.0487701718210928,303,0.024710785712474453,0.42574257425742573,43.285714285714285
B1+E0+P1+SP1,all,0.12,2942,0.044665342898502394,1537,0.02470636598676515,0.5074821080026025,219.57142857142858
B1+D1+N1+T1,all,0.15,1428,-0.011900601264781754,689,0.024702079142392287,0.47895500725689405,98.42857142857143
B1+F1+SC0+T1,home+draw,0.1,2529,0.013060920647789393,1262,0.024701726875709876,0.4572107765451664,180.28571428571428
B1+G1+I1,home,0.12,1152,0.05775531429663784,347,0.024683291371777542,0.6570605187319885,49.57142857142857
B1+D1+I1+T1,all,0.15,1572,-0.03277456190936805,720,0.02468147377924679,0.5069444444444444,102.85714285714286
D1+E0+I1+SC0,all,0.1,4265,-0.00927353410234803,1963,0.024676663164751665,0.4467651553744269,280.42857142857144
E1+F1+I1+T1,away,0.12,836,-0.005625157798968597,535,0.02467520696071271,0.5121495327102804,76.42857142857143
D1+F1+I1+SC0,draw+away,0.15,722,-0.03227588393826175,385,0.02467323639450245,0.43376623376623374,55.0
E1+G1+N1,draw+away,0.12,759,-0.03743629986131751,499,0.024672045747269968,0.374749498997996,71.28571428571429
F1+G1+P1+SP1,draw,0.12,422,-0.07405938310488575,300,0.024669407038187527,0.2866666666666667,42.857142857142854
D1+P1+SP1+T1,all,0.1,4278,0.023896456427596656,2468,0.024667375231774497,0.4651539708265802,352.57142857142856
B1+F1+I1+N1,away,0.12,733,-0.052358647166162654,483,0.024657717016159087,0.4989648033126294,69.0
G1+I1+N1+SP1,home+draw,0.05,4366,0.024075762803266114,2072,0.02465166800470099,0.44594594594594594,296.0
G1+I1+N1+SP1,home+draw,0.08,4366,0.024075762803266114,2072,0.02465166800470099,0.44594594594594594,296.0
E1+N1+P1,draw+away,0.05,2274,-0.013880321868918712,1305,0.024642494339714965,0.3563218390804598,186.42857142857142
E1+N1+P1,draw+away,0.08,2274,-0.013880321868918712,1305,0.024642494339714965,0.3563218390804598,186.42857142857142
D1+F1+G1,away,0.08,1161,-0.015346389749639817,823,0.02463986498241545,0.42284325637910086,117.57142857142857
D1+F1+G1,away,0.05,1161,-0.015346389749639817,823,0.02463986498241545,0.42284325637910086,117.57142857142857
B1+G1+SP1+T1,away,0.08,1595,-0.06893053399544898,1039,0.024627511743480622,0.43503368623676614,148.42857142857142
B1+G1+SP1+T1,away,0.05,1595,-0.06893053399544898,1039,0.024627511743480622,0.43503368623676614,148.42857142857142
G1+N1+SP1,all,0.1,2987,0.01695433066556586,1534,0.024618393309218844,0.46936114732724904,219.14285714285714
E1+F1+SC0+T1,draw+away,0.1,2062,0.0009176793254943579,1077,0.024616170841258094,0.3816155988857939,153.85714285714286
N1+SC0+SP1+T1,home,0.05,2895,0.008522264706594942,1422,0.02460644677815045,0.5492264416315049,203.14285714285714
N1+SC0+SP1+T1,home,0.08,2895,0.008522264706594942,1422,0.02460644677815045,0.5492264416315049,203.14285714285714
B1+D1+G1,draw,0.1,502,-0.056627451791296864,347,0.0246025209748346,0.27089337175792505,49.57142857142857
B1+E1+SP1+T1,draw,0.12,456,-0.02181018992194346,290,0.024600709220222877,0.2896551724137931,41.42857142857143
B1+F1+G1+SC0,draw+away,0.1,1703,-0.03518082752750699,1072,0.024597290554345924,0.38899253731343286,153.14285714285714
B1+F1+I1+T1,all,0.1,4001,0.009328398964606712,2108,0.02459609775953417,0.4601518026565465,301.14285714285717
E0+F1+P1+SP1,home+draw,0.1,3198,0.04847060209529391,1465,0.02459519144809855,0.4757679180887372,209.28571428571428
D1+N1+SP1+T1,draw+away,0.12,1299,-0.08423545088541935,760,0.02458664662266961,0.3671052631578947,108.57142857142857
D1+E1+T1,draw+away,0.1,1549,-0.020234087045416932,908,0.024582144030664454,0.3458149779735683,129.71428571428572
D1+G1+SP1,home+draw,0.05,3216,0.03843394206910777,1583,0.024574916896772735,0.43524952621604546,226.14285714285714
D1+G1+SP1,home+draw,0.08,3216,0.03843394206910777,1583,0.024574916896772735,0.43524952621604546,226.14285714285714
B1+N1+P1+SP1,home,0.1,2103,0.07169255091265773,1009,0.024574020178791945,0.5887016848364718,144.14285714285714
F1+N1+SP1+T1,draw,0.05,1254,-0.06074383184986542,842,0.024572780131895837,0.25653206650831356,120.28571428571429
F1+N1+SP1+T1,draw,0.08,1254,-0.06074383184986542,842,0.024572780131895837,0.25653206650831356,120.28571428571429
D1+F1+P1+SP1,away,0.08,2010,0.010125373774110156,1120,0.02456303155349965,0.44821428571428573,160.0
D1+F1+P1+SP1,away,0.05,2010,0.010125373774110156,1120,0.02456303155349965,0.44821428571428573,160.0
F1+G1+N1+P1,draw,0.1,730,-0.002402975838416163,435,0.02456277651024291,0.2689655172413793,62.142857142857146
D1+E1+I1+T1,all,0.18,838,-0.05375467234099845,431,0.02455747090125485,0.4918793503480278,61.57142857142857
B1+D1+G1,draw+away,0.1,1190,-0.07935281497052707,903,0.024556486564424742,0.35437430786268,129.0
B1+G1+SP1+T1,draw,0.1,628,-0.031698325523890625,541,0.02454086291101392,0.2902033271719039,77.28571428571429
E0+E1+P1+SC0,draw+away,0.05,3214,0.01051362499380976,1802,0.024535807841859776,0.3806881243063263,257.42857142857144
E0+E1+P1+SC0,draw+away,0.08,3214,0.01051362499380976,1802,0.024535807841859776,0.3806881243063263,257.42857142857144
B1+D1+G1,away,0.1,688,-0.09381672081418482,556,0.024532346431941215,0.4064748201438849,79.42857142857143
B1+E0+N1+SC0,home+draw,0.15,1031,0.03977785493310404,369,0.02453143179271944,0.4905149051490515,52.714285714285715
G1+N1+SC0,draw+away,0.08,1827,-0.061643934430668054,1112,0.024525782981959645,0.3534172661870504,158.85714285714286
G1+N1+SC0,draw+away,0.05,1827,-0.061643934430668054,1112,0.024525782981959645,0.3534172661870504,158.85714285714286
B1+D1+P1,home,0.1,1408,0.08050311668095471,664,0.024524279402916724,0.5918674698795181,94.85714285714286
D1+N1+SC0+T1,draw+away,0.12,1232,-0.0731877870752884,719,0.0245177608265889,0.3588317107093185,102.71428571428571
B1+I1+N1+T1,draw+away,0.15,651,-0.09602685841027309,397,0.024509377725942597,0.4534005037783375,56.714285714285715
B1+D1+I1+SP1,away,0.12,838,-0.030915241001019864,496,0.024506061935876174,0.48588709677419356,70.85714285714286
F1+SC0+SP1+T1,all,0.12,2697,0.011706577118412751,1393,0.024501809235268155,0.48312993539124194,199.0
D1+I1+N1,home,0.1,1532,0.018059472407582176,475,0.024498174668817457,0.5684210526315789,67.85714285714286
B1+I1+P1+SP1,all,0.05,6107,0.024317228636074273,3447,0.024491454632051764,0.46127067014795475,492.42857142857144
B1+I1+P1+SP1,all,0.08,6107,0.024317228636074273,3447,0.024491454632051764,0.46127067014795475,492.42857142857144
N1+P1+SC0+SP1,home+draw,0.05,3779,0.009223267459319319,2202,0.024488710598617746,0.45958219800181654,314.57142857142856
N1+P1+SC0+SP1,home+draw,0.08,3779,0.009223267459319319,2202,0.024488710598617746,0.45958219800181654,314.57142857142856
B1+D1+E1+N1,home+draw,0.05,3931,0.026687029173917475,1813,0.024486385280123826,0.41478212906784334,259.0
B1+D1+E1+N1,home+draw,0.08,3931,0.026687029173917475,1813,0.024486385280123826,0.41478212906784334,259.0
G1+P1+SC0+T1,draw,0.12,368,-0.0364528563649731,337,0.024486159887699827,0.2878338278931751,48.142857142857146
F1+SP1+T1,home+draw,0.08,3405,0.01694447048450624,1827,0.024485028639025214,0.43349753694581283,261.0
F1+SP1+T1,home+draw,0.05,3405,0.01694447048450624,1827,0.024485028639025214,0.43349753694581283,261.0
B1+E0+I1+SC0,home,0.1,2149,0.01987416067065585,738,0.02447476772588374,0.559620596205962,105.42857142857143
E0+N1,all,0.08,3142,0.0013685105464666457,1633,0.0244742322958482,0.4329454990814452,233.28571428571428
E0+N1,all,0.05,3142,0.0013685105464666457,1633,0.0244742322958482,0.4329454990814452,233.28571428571428
G1+P1+SP1+T1,draw,0.08,991,-0.05356615340311157,954,0.024470326365023703,0.2882599580712788,136.28571428571428
G1+P1+SP1+T1,draw,0.05,991,-0.05356615340311157,954,0.024470326365023703,0.2882599580712788,136.28571428571428
I1+SC0+SP1,home+draw,0.12,1434,-0.020011441227279263,600,0.02445934097994865,0.475,85.71428571428571
B1+G1+SC0,home+draw,0.08,2537,0.03499697703323363,1310,0.02445802131722188,0.44274809160305345,187.14285714285714
B1+G1+SC0,home+draw,0.05,2537,0.03499697703323363,1310,0.02445802131722188,0.44274809160305345,187.14285714285714
D1+E1+N1+T1,draw+away,0.12,1242,-0.04558058620395703,719,0.024454883856960628,0.35048678720445064,102.71428571428571
G1+I1+SP1,home,0.12,1264,0.050983239931188286,368,0.024452827940649884,0.657608695652174,52.57142857142857
B1+I1+N1+T1,all,0.05,5642,-0.00911843610323107,3277,0.02444796353528645,0.43484894720781203,468.14285714285717
B1+I1+N1+T1,all,0.08,5642,-0.00911843610323107,3277,0.02444796353528645,0.43484894720781203,468.14285714285717
E1+I1+N1+SP1,draw,0.05,1259,-0.06833666016914713,858,0.02444180859218445,0.26573426573426573,122.57142857142857
E1+I1+N1+SP1,draw,0.08,1259,-0.06833666016914713,858,0.02444180859218445,0.26573426573426573,122.57142857142857
B1+E0+F1+T1,draw+away,0.08,3069,-0.0037023398270062853,2059,0.024422585122166746,0.36619718309859156,294.14285714285717
B1+E0+F1+T1,draw+away,0.05,3069,-0.0037023398270062853,2059,0.024422585122166746,0.36619718309859156,294.14285714285717
D1+E1+SC0+T1,draw+away,0.05,3158,-0.018500557643792825,1775,0.0244190059705384,0.3357746478873239,253.57142857142858
D1+E1+SC0+T1,draw+away,0.08,3158,-0.018500557643792825,1775,0.0244190059705384,0.3357746478873239,253.57142857142858
D1+N1,home+draw,0.12,882,-0.011832250186355666,369,0.024418046802203552,0.4173441734417344,52.714285714285715
B1+E0+F1+T1,all,0.05,6050,0.018434835474090635,3459,0.024411737908629556,0.42729112460248625,494.14285714285717
B1+E0+F1+T1,all,0.08,6050,0.018434835474090635,3459,0.024411737908629556,0.42729112460248625,494.14285714285717
B1+E0+F1+T1,home,0.05,2981,0.03301250417723956,1400,0.024400808179025082,0.5171428571428571,200.0
B1+E0+F1+T1,home,0.08,2981,0.03301250417723956,1400,0.024400808179025082,0.5171428571428571,200.0
F1+N1+SP1+T1,all,0.12,2727,0.008704271259477338,1364,0.02439957199710598,0.4772727272727273,194.85714285714286
D1+E0+E1+SP1,draw,0.08,1438,-0.04886268890002453,764,0.02439587593212931,0.2604712041884817,109.14285714285714
D1+E0+E1+SP1,draw,0.05,1438,-0.04886268890002453,764,0.02439587593212931,0.2604712041884817,109.14285714285714
E1+N1+SP1+T1,all,0.1,4167,0.0034166303882878753,2144,0.024392664701798034,0.4552238805970149,306.2857142857143
B1+D1+I1+T1,home+draw,0.1,2873,0.009625397754985237,1300,0.024385251890265133,0.4461538461538462,185.71428571428572
D1+F1+G1+SP1,home+draw,0.1,2911,0.04098477026086197,1258,0.024377751582985024,0.44435612082670906,179.71428571428572
D1+E0+F1+T1,draw+away,0.15,746,-0.04259825102872198,472,0.024365549472877987,0.4152542372881356,67.42857142857143
G1+I1+SP1+T1,home,0.1,2464,0.040079535773480016,885,0.024364717218178508,0.5966101694915255,126.42857142857143
E0+I1,away,0.12,409,0.0011610847748913557,373,0.024353900489070684,0.5067024128686327,53.285714285714285
B1+D1+E0+SC0,home+draw,0.15,1091,0.008129045007845967,377,0.024344968817147525,0.46684350132625996,53.857142857142854
I1+SP1+T1,home+draw,0.1,2460,0.004777218268603467,1205,0.02433886078520219,0.45643153526970953,172.14285714285714
D1+E1+N1,all,0.05,4488,-0.005168532735636477,2091,0.024336530953684307,0.3950263032042085,298.7142857142857
D1+E1+N1,all,0.08,4488,-0.005168532735636477,2091,0.024336530953684307,0.3950263032042085,298.7142857142857
B1+P1+SC0+SP1,home,0.08,2739,0.05777025556745417,1328,0.024331902187367072,0.5715361445783133,189.71428571428572
B1+P1+SC0+SP1,home,0.05,2739,0.05777025556745417,1328,0.024331902187367072,0.5715361445783133,189.71428571428572
B1+F1+G1+SC0,all,0.1,3438,0.021252030088476495,1787,0.024326252489218794,0.4605484051482932,255.28571428571428
B1+E1+N1,home+draw,0.12,1256,0.04650417294824195,576,0.024323908627505192,0.4809027777777778,82.28571428571429
B1+D1+N1+SC0,home,0.1,1697,0.024615333133267487,726,0.024315063139942236,0.5523415977961432,103.71428571428571
F1+N1+SP1,home,0.08,2299,0.03689816352297311,987,0.024308416334108466,0.5390070921985816,141.0
F1+N1+SP1,home,0.05,2299,0.03689816352297311,987,0.024308416334108466,0.5390070921985816,141.0
I1+N1+SC0+T1,away,0.1,1185,-0.03280315993826474,675,0.02430706637395776,0.482962962962963,96.42857142857143
G1+N1+SP1+T1,draw+away,0.1,1758,-0.06371716409749587,1232,0.024305974541648196,0.3758116883116883,176.0
B1+P1+SC0+SP1,home+draw,0.15,996,0.03811173240347661,507,0.024302362240639003,0.5660749506903353,72.42857142857143
D1+G1+SP1,home,0.05,2413,0.06816199670740958,852,0.024278594363588833,0.573943661971831,121.71428571428571
D1+G1+SP1,home,0.08,2413,0.06816199670740958,852,0.024278594363588833,0.573943661971831,121.71428571428571
B1+N1+SC0+T1,draw,0.08,1104,-0.0485896657349516,793,0.024278069869841972,0.2610340479192938,113.28571428571429
B1+N1+SC0+T1,draw,0.05,1104,-0.0485896657349516,793,0.024278069869841972,0.2610340479192938,113.28571428571429
B1+E0+G1+I1,home,0.08,3164,0.05559593110495545,1097,0.02427681112736452,0.5560619872379216,156.71428571428572
B1+E0+G1+I1,home,0.05,3164,0.05559593110495545,1097,0.02427681112736452,0.5560619872379216,156.71428571428572
D1+E0+T1,draw+away,0.05,2398,-0.01977509620471697,1587,0.0242759690959413,0.3560176433522369,226.71428571428572
D1+E0+T1,draw+away,0.08,2398,-0.01977509620471697,1587,0.0242759690959413,0.3560176433522369,226.71428571428572
D1+E1+SP1,home+draw,0.1,2227,0.01923654713882714,981,0.024271910998412465,0.43425076452599387,140.14285714285714
B1+G1+N1,all,0.05,3624,0.014972212182279253,2128,0.024261892965599826,0.43280075187969924,304.0
B1+G1+N1,all,0.08,3624,0.014972212182279253,2128,0.024261892965599826,0.43280075187969924,304.0
D1+G1+N1+SP1,home+draw,0.08,4133,0.026140907283108777,2052,0.024261740591896126,0.4371345029239766,293.14285714285717
D1+G1+N1+SP1,home+draw,0.05,4133,0.026140907283108777,2052,0.024261740591896126,0.4371345029239766,293.14285714285717
B1+G1+P1+T1,all,0.2,565,0.0412867913850088,325,0.024258640327556275,0.5692307692307692,46.42857142857143
D1+I1+SC0+T1,away,0.15,486,-0.08586952843692314,284,0.02425454361767528,0.5211267605633803,40.57142857142857
D1+E1+N1+P1,away,0.08,1846,-0.018285189466367775,1087,0.024227056511399312,0.40202391904323825,155.28571428571428
D1+E1+N1+P1,away,0.05,1846,-0.018285189466367775,1087,0.024227056511399312,0.40202391904323825,155.28571428571428
E0+P1+SC0+SP1,away,0.15,471,0.045582604002491485,317,0.024223919245964686,0.5173501577287066,45.285714285714285
B1+E0+F1+P1,draw+away,0.12,1261,0.02203363991263688,833,0.02422286372612974,0.4345738295318127,119.0
B1+E1,home+draw,0.05,2032,0.06041005277510826,894,0.024222740264661907,0.4217002237136465,127.71428571428571
B1+E1,home+draw,0.08,2032,0.06041005277510826,894,0.024222740264661907,0.4217002237136465,127.71428571428571
F1+N1+SP1+T1,home+draw,0.05,4322,0.009033440765666959,2296,0.02420666716926124,0.4355400696864111,328.0
F1+N1+SP1+T1,home+draw,0.08,4322,0.009033440765666959,2296,0.02420666716926124,0.4355400696864111,328.0
B1+N1+SC0+T1,all,0.12,2406,-0.014154800485410186,1321,0.024200553051859662,0.4753974261922786,188.71428571428572
D1+N1+SP1+T1,home+draw,0.1,2920,0.002516688927856201,1498,0.024199305363192848,0.4472630173564753,214.0
E0+I1+SC0,away,0.08,1366,0.012189681169705074,919,0.024196113831204083,0.4809575625680087,131.28571428571428
E0+I1+SC0,away,0.05,1366,0.012189681169705074,919,0.024196113831204083,0.4809575625680087,131.28571428571428
B1+E1+I1,home,0.12,1025,0.029098097186234722,332,0.024195227924992548,0.608433734939759,47.42857142857143
E0+E1+P1+T1,draw,0.1,846,0.036170416442686926,432,0.024190972919591533,0.27546296296296297,61.714285714285715
E1+F1+SP1,home,0.1,1574,0.06258143612151917,612,0.0241867463828588,0.5441176470588235,87.42857142857143
I1+SP1+T1,all,0.05,5102,-0.0025985970167960648,2736,0.024178352995715746,0.45394736842105265,390.85714285714283
I1+SP1+T1,all,0.08,5102,-0.0025985970167960648,2736,0.024178352995715746,0.45394736842105265,390.85714285714283
B1+D1+E1+I1,all,0.12,2638,0.005787876539452884,1162,0.024176566545808055,0.46471600688468157,166.0
B1+F1+G1+N1,draw+away,0.08,2600,-0.04140918724899497,1763,0.02416997187088444,0.3516732841747022,251.85714285714286
B1+F1+G1+N1,draw+away,0.05,2600,-0.04140918724899497,1763,0.02416997187088444,0.3516732841747022,251.85714285714286
D1+E0+SC0,all,0.12,2075,-0.003993184465187075,938,0.024165886996984527,0.44136460554371004,134.0
I1+N1+P1,draw,0.1,532,-0.052487580985764525,409,0.024163794097533355,0.2713936430317848,58.42857142857143
G1+I1+P1+SP1,draw,0.1,648,-0.08288043422315312,633,0.024159770511608527,0.2890995260663507,90.42857142857143
B1+G1,home+draw,0.1,1299,0.08475915913385008,582,0.02415694722897502,0.5,83.14285714285714
E0+F1+I1+SP1,home+draw,0.1,3402,0.02102756981661476,1272,0.0241529617957394,0.4449685534591195,181.71428571428572
F1+G1+I1,home,0.1,1570,0.0554375723641309,464,0.024150821543752928,0.5926724137931034,66.28571428571429
D1+E0+E1+P1,draw+away,0.05,3316,0.0023061942381151224,1981,0.024146228781886797,0.36547198384654217,283.0
D1+E0+E1+P1,draw+away,0.08,3316,0.0023061942381151224,1981,0.024146228781886797,0.36547198384654217,283.0
B1+G1+N1+SC0,home+draw,0.05,3454,0.021350161727240812,1779,0.024144904918185748,0.44294547498594716,254.14285714285714
B1+G1+N1+SC0,home+draw,0.08,3454,0.021350161727240812,1779,0.024144904918185748,0.44294547498594716,254.14285714285714
D1+E1+G1+N1,away,0.12,655,-0.056349154782363194,375,0.024139425551488517,0.43466666666666665,53.57142857142857
D1+I1+N1+SC0,home+draw,0.15,977,-0.04344170873133891,341,0.024132703124765616,0.44868035190615835,48.714285714285715
D1+F1+N1+SC0,home,0.12,1134,0.027499919524053108,460,0.024125849576319584,0.5347826086956522,65.71428571428571
D1+E1+F1+N1,all,0.1,3800,0.01195977764157208,1749,0.0241249229680352,0.4202401372212693,249.85714285714286
E0+G1+N1+SP1,all,0.08,6226,0.015855319740920894,3220,0.024114664051795208,0.44875776397515527,460.0
E0+G1+N1+SP1,all,0.05,6226,0.015855319740920894,3220,0.024114664051795208,0.44875776397515527,460.0
D1+I1+N1+SC0,all,0.08,5646,-0.023294090130404937,2734,0.0241082458314049,0.42392099487929774,390.57142857142856
D1+I1+N1+SC0,all,0.05,5646,-0.023294090130404937,2734,0.0241082458314049,0.42392099487929774,390.57142857142856
F1+I1+P1+SP1,all,0.1,4356,0.035779285645193275,2288,0.024107977060159966,0.48426573426573427,326.85714285714283
F1+N1+SP1+T1,home,0.05,3068,0.024690521988501718,1454,0.02410460571000369,0.5392022008253095,207.71428571428572
F1+N1+SP1+T1,home,0.08,3068,0.024690521988501718,1454,0.02410460571000369,0.5392022008253095,207.71428571428572
D1+E1+F1+T1,draw+away,0.1,2115,-0.00743478620129555,1178,0.02410159271308756,0.3599320882852292,168.28571428571428
B1+I1+SP1,away,0.12,629,-0.040868945675003716,391,0.024095325030518273,0.5166240409207161,55.857142857142854
B1+F1+G1+SC0,home,0.1,1735,0.0574861625198309,715,0.02408359315403987,0.5678321678321678,102.14285714285714
D1+F1+T1,all,0.1,3032,0.0053755097957033735,1578,0.02408350515771939,0.42902408111533585,225.42857142857142
D1+G1+SP1+T1,home,0.08,3182,0.04941573014910779,1319,0.024081862829405234,0.5617892342683851,188.42857142857142
D1+G1+SP1+T1,home,0.05,3182,0.04941573014910779,1319,0.024081862829405234,0.5617892342683851,188.42857142857142
D1+E0+F1+SC0,all,0.05,6054,0.006414578645710863,2916,0.024069202920631583,0.4156378600823045,416.57142857142856
